major_code,major,course_code,course,prof,bunban,isu,insertYn,book,subbook,plan,majors
L11F,[L11F] 선택필수교양,GEN0846,인문학으로 바라 본 과학생활,최재희,A,선필교,Y,"인문학으로 읽는 과학이야기, 월티 리비(2020).","Marielle Hoefnagels 저, 최재희 공역, <생명과학의 이해>, (2020).
역사로 알아보는 자연과학의 이해, 최재희 저, (2020)
세상을 바꾸는 생명과학, 서영훈 외, (2020)
화학의 이해, Nivaldo J, Tro, (2018)
기본천문학, Hannu Karttunen 외, 시그마프레스(2019)",20262513387GEN0846A,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0846,인문학으로 바라 본 과학생활,최재희,N,선필교,Y,"인문학으로 읽는 과학이야기, 월티 리비(2020).","Marielle Hoefnagels 저, 최재희 공역, <생명과학의 이해>, (2020).
역사로 알아보는 자연과학의 이해, 최재희 저, (2020)
세상을 바꾸는 생명과학, 서영훈 외, (2020)
화학의 이해, Nivaldo J, Tro, (2018)
기본천문학, Hannu Karttunen 외, 시그마프레스(2019)",20262513387GEN0846N,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0851,사회데이터의 이해,강혜연,7,선필교,Y,[주교재] PPT강의안,추후 안내,20262110883GEN08517,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0859,미래사회와 교통,김부원,7,선필교,Y,없음,없음,20262515510GEN08597,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0864,통계와 생활,민경진,7,선필교,Y,"통계와 생활( 민경진, 경문사)",강의자료,20262110691GEN08647,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0864,통계와 생활,민경진,A,선필교,Y,"통계와 생활( 민경진, 경문사)",강의자료,20262110691GEN0864A,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0865,전쟁과 스토리텔링,문찬,A,선필교,Y,"대런 애쓰모글루, 제임스 A. 로빈슨, 국가는 왜 실패하는가, ㈜시공사, 2012.",매 주차 강의자가 e-class에 탑재,20262110562GEN0865A,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0865,전쟁과 스토리텔링,문찬,N,선필교,Y,"대런 애쓰모글루, 제임스 A. 로빈슨, 국가는 왜 실패하는가, ㈜시공사, 2012.",매 주차 강의자가 e-class에 탑재,20262110562GEN0865N,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0866,글로벌 문화와 비즈니스의 이해,방성철,A,선필교,Y,강의안(e-class 업로드),"국제경영학, 국제마케팅과 관련된 교재",20262516451GEN0866A,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0866,글로벌 문화와 비즈니스의 이해,방성철,N,선필교,Y,강의안(e-class 업로드),"국제경영학, 국제마케팅과 관련된 교재",20262516451GEN0866N,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0867,생활 속 수학의 발견,민경진,7,선필교,Y,"AI렌즈로 들여다본 생활속 수학의 발견( 민경진, 한성대 출판부)","수학하자(1) 민경진, 경문사",20262110691GEN08677,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0867,생활 속 수학의 발견,민경진,A,선필교,Y,"AI렌즈로 들여다본 생활속 수학의 발견( 민경진, 한성대 출판부)","수학하자(1) 민경진, 경문사",20262110691GEN0867A,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0884,20대의 심리학,조난숙,7,선필교,Y,"20대를 위한 심리학(조난숙, 황선미, 학지사)","마음의 여섯가지 얼굴(김건종), 완벽한 수업",20262110143GEN08847,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0885,미분방정식의 이해,조난숙,7,선필교,Y,"미분방정식의 이해(조난숙, 민경진/경문사)",없음,20262110143GEN08857,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0888,대중문화와 과학의 만남,윤정현,A,선필교,Y,강의 노트,"대중과 과학기술: 무엇을, 누구를 위한 과학기술인가. 김명진, 잉걸",20262110854GEN0888A,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0888,대중문화와 과학의 만남,윤정현,N,선필교,Y,강의 노트,"대중과 과학기술: 무엇을, 누구를 위한 과학기술인가. 김명진, 잉걸",20262110854GEN0888N,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0914,메타버스와 AI,이동희,A,선필교,Y,교수 제공 PPT 교안,"메타버스로 구현하는 나만의 세상(한빛아카데미), 파이썬 마스터(한빛아카데미)",20262110759GEN0914A,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0914,메타버스와 AI,이동희,N,선필교,Y,교수 제공 PPT 교안,"메타버스로 구현하는 나만의 세상(한빛아카데미), 파이썬 마스터(한빛아카데미)",20262110759GEN0914N,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0923,사회봉사 Ⅰ,신영헌,A,선필교,Y,없음,없음,20262110579GEN0923A,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0923,사회봉사 Ⅰ,신영헌,P,선필교,Y,없음,없음,20262110579GEN0923P,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0943,문화다양성과 문화 간 대화,서대승,A,선필교,Y,매주 수업시간에 필요한 자료를 강의게시판에 업로드할 예정,"신재흡, 『다양성·소통·상호작용·결속 시대의 다문화 교육』, 동문사, 2024.",20262515576GEN0943A,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0943,문화다양성과 문화 간 대화,서대승,N,선필교,Y,매주 수업시간에 필요한 자료를 강의게시판에 업로드할 예정,"신재흡, 『다양성·소통·상호작용·결속 시대의 다문화 교육』, 동문사, 2024.",20262515576GEN0943N,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0945,글로벌 시대의 젠더와 정의,김은경,7,선필교,Y,- 매주 이클래스에 강의안 게시,"루시 딜랩, [페미니즘들: 여성의 자유와 해방에 관한 지구사], 오월의 봄, 2023 캐럴 스미스 로젠버그, 박미선 외 역, [젠더 스터디: 주요 개념과 쟁점], 후마니타스, 2024 조지 모스, [남자의 이미지: 현대 남성성의 창조], 문예출판사, 2004 수잔 스트라이커, [트랜스젠더의 역사], 이매진, 2018",20262110817GEN09457,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0945,글로벌 시대의 젠더와 정의,김은경,A,선필교,Y,- 매주 이클래스에 강의안 게시,"루시 딜랩, [페미니즘들: 여성의 자유와 해방에 관한 지구사], 오월의 봄, 2023 캐럴 스미스 로젠버그, 박미선 외 역, [젠더 스터디: 주요 개념과 쟁점], 후마니타스, 2024 조지 모스, [남자의 이미지: 현대 남성성의 창조], 문예출판사, 2004 수잔 스트라이커, [트랜스젠더의 역사], 이매진, 2018",20262110817GEN0945A,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0947,다문화 여행과 세계시민성,박선옥,7,선필교,Y,"허혜경?김혜수(2017), 『글로벌 시민교육』, 창지사.","? 김양미(2020), 사례와 법제로 살펴보는 다문화사회와 문화다양성, 지식 공동체.
? 마르틴 압달라·프릿세이, 장한업 역(2017), 유럽의 상호문화교육, 한울 아카데미.
? 이동수 외 4인(2017), 지구촌과 세계시민, 인간사랑.
? 장한업(2014), 이제는 상호문화교육이다, 교육과학사.",20262110669GEN09477,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0947,다문화 여행과 세계시민성,박선옥,A,선필교,Y,"허혜경?김혜수(2017), 『글로벌 시민교육』, 창지사.","? 김양미(2020), 사례와 법제로 살펴보는 다문화사회와 문화다양성, 지식 공동체.
? 마르틴 압달라·프릿세이, 장한업 역(2017), 유럽의 상호문화교육, 한울 아카데미.
? 이동수 외 4인(2017), 지구촌과 세계시민, 인간사랑.
? 장한업(2014), 이제는 상호문화교육이다, 교육과학사.",20262110669GEN0947A,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0951,일반물리학 및 실험Ⅱ,황성태,7,선필교,Y,"- 강의 동영상과 ppt 등 수업자료 제공(단, 저작권에 위배 되지 않는 한도 내)
*이론: 이공계열 대학생을 위한 대학물리학 Ⅱ(북스힐, 2026년)
*실험: 대학 기초 물리학 실험 Ⅱ(북스힐, 2022년)","일반물리학, 대학물리학 관련 교재 모두 가능",20262110694GEN09517,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0951,일반물리학 및 실험Ⅱ,황성태,A,선필교,Y,"- 강의 동영상과 ppt 등 수업자료 제공(단, 저작권에 위배 되지 않는 한도 내)
*이론: 이공계열 대학생을 위한 대학물리학 Ⅱ(북스힐, 2026년)
*실험: 대학 기초 물리학 실험 Ⅱ(북스힐, 2022년)","일반물리학, 대학물리학 관련 교재 모두 가능",20262110694GEN0951A,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0951,일반물리학 및 실험Ⅱ,황성태,B,선필교,Y,"- 강의 동영상과 ppt 등 수업자료 제공(단, 저작권에 위배 되지 않는 한도 내)
*이론: 이공계열 대학생을 위한 대학물리학 Ⅱ(북스힐, 2026년)
*실험: 대학 기초 물리학 실험 Ⅱ(북스힐, 2022년)","일반물리학, 대학물리학 관련 교재 모두 가능",20262110694GEN0951B,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0951,일반물리학 및 실험Ⅱ,황성태,C,선필교,Y,"- 강의 동영상과 ppt 등 수업자료 제공(단, 저작권에 위배 되지 않는 한도 내)
*이론: 이공계열 대학생을 위한 대학물리학 Ⅱ(북스힐, 2026년)
*실험: 대학 기초 물리학 실험 Ⅱ(북스힐, 2022년)","일반물리학, 대학물리학 관련 교재 모두 가능",20262110694GEN0951C,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0951,일반물리학 및 실험Ⅱ,황성태,D,선필교,Y,"- 강의 동영상과 ppt 등 수업자료 제공(단, 저작권에 위배 되지 않는 한도 내)
*이론: 이공계열 대학생을 위한 대학물리학 Ⅱ(북스힐, 2026년)
*실험: 대학 기초 물리학 실험 Ⅱ(북스힐, 2022년)","일반물리학, 대학물리학 관련 교재 모두 가능",20262110694GEN0951D,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0951,일반물리학 및 실험Ⅱ,황성태,N,선필교,Y,"- 강의 동영상과 ppt 등 수업자료 제공(단, 저작권에 위배 되지 않는 한도 내)
*이론: 이공계열 대학생을 위한 대학물리학 Ⅱ(북스힐, 2026년)
*실험: 대학 기초 물리학 실험 Ⅱ(북스힐, 2022년)","일반물리학, 대학물리학 관련 교재 모두 가능",20262110694GEN0951N,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0953,일반화학,조이상,7,선필교,Y,"Burdge 일반화학의 기초 3판,  지은이 Julia Burdge, Michelle Driessen,  역자박경호 외, · 2025냔, 1월 31일.","일반화학, 대학화학교재연구회 저, 동화기술, 2026년 03월 10일",20262110713GEN09537,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0954,전산수학,조이상,A,선필교,Y,"매트랩 프로그래밍, 개정 3판 / 임석진 지음/ 생능출판사/ 2024","매트랩의 정석/ 부광석, 박희재, 곽근창/Wiley/2016",20262110713GEN0954A,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0954,전산수학,조이상,N,선필교,Y,"매트랩 프로그래밍, 개정 3판 / 임석진 지음/ 생능출판사/ 2024","매트랩의 정석/ 부광석, 박희재, 곽근창/Wiley/2016",20262110713GEN0954N,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0960,생성형 AI의 활용,"지준,최승호",7,선필교,Y,"[한성대학교 SW중심대학] LLM의 활용 => https://youtu.be/3Phhbkk7lk8?si=hUiNV5J9DXaAersw
[한성대학교 SW중심대학] 생성형 AI의 이해와 활용 => https://www.youtube.com/watch?v=P1Ke4eNasyQ&list=PL8I6643rqCbuIk4Ym1gS_nkI-yg39Ne2Q",없음,20262110150GEN09607,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0966,영화로 보는 사회이슈,김은경,A,선필교,Y,주차별 강의안,별도 안내,20262110817GEN0966A,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0966,영화로 보는 사회이슈,주현식,7,선필교,Y,"※ 자체교재 PDF로 올려줌 ※ 상상력 이노베이터, 한성대학교 출판사 (의무적으로 살 필요는 없음)",없음,20262110875GEN09667,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0972,미래를 읽는 디자인 이야기,정유정,7,선필교,Y,'미래를 읽는 디자인 이야기'강의 교안(PDF),*시청 영상 / 이외는 수업 시 공지,20262110813GEN09727,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0972,미래를 읽는 디자인 이야기,정유정,A,선필교,Y,'미래를 읽는 디자인 이야기'강의 교안(PDF),*시청 영상 / 이외는 수업 시 공지,20262110813GEN0972A,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0991,생성형 AI와 디자인씽킹,송지후,A,선필교,Y,"강의안 및 보조자료 공유/ 부교재, 참고교재들은 교내 학술정보관 내 지정도서로 비치","AI로 디자인씽킹, 유병철, 한언, 2024 / 라이프 디자인씽킹, 마이클 루릭 외, 틔움, 2024 / 비즈니스 에코시스템과 미래 성장을 위한 디자인씨킹, 마이클 루릭 외, 틔움, 2024 / 디자인씽킹 비즈니스를 혁신하다, 패트릭 반 더 피즐 외, 틔움, 2018 / 스탠포드 대학의 디자인씽킹 강의노트, 리팅이 외, 인서트, 2019",20262110812GEN0991A,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0991,생성형 AI와 디자인씽킹,정유정,B,선필교,Y,*강의교안 및 강의자료는 온라인 탑재 *실습용 워크시트는 오프라인 수업 시 배포,"창조성을 키우는 디자인씽킹의 기술, 앤드류 프레스안, 유엑스리뷰, 2021 / 
하버드대학 디자인씽킹 수업, 어드리스 무티, 유엑스리뷰, 2019 / 
디자인씽킹 플레이북, 마이클 루릭 외, 리랙, 2018 / 
디자인디자인씽킹, 비즈니스를 혁신하다, 패트릭 반 더 퍼즐 외, 틔움, 2018 / 
스탠포드대학의 디자인씽킹 강의노트, 리팅이 외, 인서트, 2",20262110813GEN0991B,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0997,지역사회봉사,유상미,0,선필교,Y,-,-,20262110689GEN09970,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0997,지역사회봉사,이왕구,7,선필교,Y,강의안,없음,20262110924GEN09977,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0997,지역사회봉사,임욱빈,8,선필교,Y,강의안,없음,20262110716GEN09978,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0997,지역사회봉사,임욱빈,A,선필교,Y,강의안,없음,20262110716GEN0997A,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0997,지역사회봉사,장선영,9,선필교,Y,강의안,없음,20262110821GEN09979,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN1001,한국어 작문,박샛별,A,선필교,Y,"이미향 외(2026), 유학생을 위한 한국어 글쓰기, 소통.",필요시 유인물 제공.,20262516442GEN1001A,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN1001,한국어 작문,신아랑,B,선필교,Y,"장미정·오선경·박정은(2025), 『외국인 유학생을 위한 학술적 글쓰기』, 도서출판 하우.",추후 공지,20262513719GEN1001B,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN1001,한국어 작문,신아랑,F,선필교,Y,"장미정·오선경·박정은(2025), 『외국인 유학생을 위한 학술적 글쓰기』, 도서출판 하우.",추후 공지,20262513719GEN1001F,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN1001,한국어 작문,이서현,C,선필교,Y,"<외국인 유학생을 위한 학술적 글쓰기>
- 고려대학교 글쓰기 교재편찬위원회",추후 공지,20262516315GEN1001C,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN1001,한국어 작문,이효진,D,선필교,Y,"이미향 외(2025), 유학생을 위한 한국어 글쓰기, 소통.","이정희(2007), 유학생을 위한 한국어 글쓰기의 기초, 하우기획출판. 
서강대학교 한국어교육원(2021), 학문 목적 과정 서강 한국어 쓰기2, 도서출판 하우.",20262516374GEN1001D,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN1001,한국어 작문,형재연,E,선필교,Y,"이미향 외4(2025), 유학생을 위한 한국어 글쓰기, 소통",추후 공지,20262513971GEN1001E,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN1002,미래 융합형 에듀케이터 탐색,장선영,A,선필교,Y,강의 동영상 및 강의안,없음,20262110821GEN1002A,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN1004,Academic Essay Writing,메리,7,선필교,Y,"Writing Preparation and Practice 3 by Karen Blanchard & Christine Root
ISBN: 0-13-243553-5",This will be announced in the first week of the class.,20262110855GEN10047,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN1005,생명의 이해,최재희,7,선필교,Y,"세상을 바꾸는 생명과학, 라이프사이언스(2020)
생활 속의 생명과학, 바이오사이언스(2016)","생물: 생명의 과학, 라이프사이언스(2021)
유전학의 이해, 라이프사이언스(2017)",20262513387GEN10057,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN1010,AI시대의 휴먼브랜드,송지후,7,선필교,Y,"강의안 및 보조자료 공유/ 부교재, 참고교재들은 교내 학술정보관 내 지정도서로 비치","나라는 브랜드를 설계하라, 캐서린 카푸타, 알에이치코리아, 2023 / 브랜드로 산다는 것, 김진향, 리치케어, 2022 / Personal Branding: 3-in-1 Guide to Master Building Your Personal Brand, Self-Branding Identity & Branding Yourself, Kingsley... /",20262110812GEN10107,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN1010,AI시대의 휴먼브랜드,송지후,A,선필교,Y,"강의안 및 보조자료 공유/ 부교재, 참고교재들은 교내 학술정보관 내 지정도서로 비치","나라는 브랜드를 설계하라, 캐서린 카푸타, 알에이치코리아, 2023 / 브랜드로 산다는 것, 김진향, 리치케어, 2022 / Personal Branding: 3-in-1 Guide to Master Building Your Personal Brand, Self-Branding Identity & Branding Yourself, Kingsley... /",20262110812GEN1010A,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN1011,문화다양성과 다문화 공간 탐방,김혜련,7,선필교,Y,"교수 강의 노트, ppt 자료","""이주의 시대"", 스티븐 카슬, 마크 J. 밀러",20262110806GEN10117,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN1011,문화다양성과 다문화 공간 탐방,김혜련,A,선필교,Y,"교수 강의 노트, ppt 자료","""이주의 시대"", 스티븐 카슬, 마크 J. 밀러",20262110806GEN1011A,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN1020,AI 시대의 회계: ChatGPT를 활용한 스마트 재무분석,김용식,7,선필교,Y,"찐 실전 ChatGPT 생성형  AI 활용 재무제표 작성과 분석(김용식 저, 광문각출판미디어)","K-IFRS 회계원리(김용식 저, 박영사)",20262110616GEN10207,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN1046,AI로 다가가는 미적분학 2,민경진,7,선필교,Y,"AI로 다가가는 미적분학 2( 민경진, 이모션북스)","대학수학-벡터해석(민경진, 경문사), (미분적분학 ( 이언 스튜어트)",20262110691GEN10467,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN1046,AI로 다가가는 미적분학 2,민경진,A,선필교,Y,"AI로 다가가는 미적분학 2( 민경진, 이모션북스)","대학수학-벡터해석(민경진, 경문사), (미분적분학 ( 이언 스튜어트)",20262110691GEN1046A,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN1054,"Hallyu Rising: Power, Impact and the Future of the Korean Wave",제시카,A,선필교,Y,A notebook or tablet with which to take notes and plan during class activities. Please check the class homepage each week (Hansung e-class or the Coursemos app).,Materials will be provided.,20262110945GEN1054A,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN1054,"Hallyu Rising: Power, Impact and the Future of the Korean Wave",제시카,B,선필교,Y,A notebook or tablet with which to take notes and plan during class activities. Please check the class homepage each week (Hansung e-class or the Coursemos app).,Materials will be provided.,20262110945GEN1054B,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN1055,International Migration and Intercultural Cities,오정은,A,선필교,Y,Lecture notes provided by the instructor,Lecture notes provided by the instructor,20262110787GEN1055A,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN1055,International Migration and Intercultural Cities,오정은,B,선필교,Y,Lecture notes provided by the instructor,Lecture notes provided by the instructor,20262110787GEN1055B,L11F|[L11F] 선택필수교양
L11G,[L11G] 일반교양,GEN0636,중급 일본어,도이미호,A,일교,Y,"『다이나믹 일본어 작문 초급』　오현정·도이미호·이시야마데쓰야 공저, 다락원,  2012",『はじめての日本語クリエイティブライティング』田丸雅智、小林麻美他、ココ出版、2026,20262110634GEN0636A,L11G|[L11G] 일반교양
L11G,[L11G] 일반교양,GEN0636,중급 일본어,도이미호,N,일교,Y,"『다이나믹 일본어 작문 초급』　오현정·도이미호·이시야마데쓰야 공저, 다락원,  2012",『はじめての日本語クリエイティブライティング』田丸雅智、小林麻美他、ココ出版、2026,20262110634GEN0636N,L11G|[L11G] 일반교양
L11G,[L11G] 일반교양,GEN0637,중급 중국어,박우,A,일교,Y,"<빙고 중국어1> 맹주억, 권영실, 이봉 지음 (수업 1주차 다시 안내)",없음.,20262110637GEN0637A,L11G|[L11G] 일반교양
L11G,[L11G] 일반교양,GEN0637,중급 중국어,박우,N,일교,Y,"<빙고 중국어1> 맹주억, 권영실, 이봉 지음 (수업 1주차 다시 안내)",없음.,20262110637GEN0637N,L11G|[L11G] 일반교양
L11G,[L11G] 일반교양,GEN0644,English through Stage Acting,로즈마리,7,일교,Y,"A paper notebook or tablet, pen and a clear file for handouts. Laptop computers will not be convenient. All scripts and other materials provided by the professor. Check e-class weekly.","You must visit me for a consultation (상담) in my office or the classroom once during the semester to check your progress or any questions or problems you have, or visit the English Corner once.",20262110620GEN06447,L11G|[L11G] 일반교양
L11G,[L11G] 일반교양,GEN0759,Introduction to Business English,데릭,7,일교,Y,Market Leader Business English Course Book 3rd Ed. by Pearson Pre-Intermediate. http://www.kyobobook.co.kr/product/detailViewEng.laf?ejkGb=ENG&mallGb=ENG&barcode=9781408237076&orderClick=LAG&Kc=,"Provided in class. This textbook has book presentation software which I will use when teaching in the classroom, and with recorded videos. See video: https://youtu.be/tSlBV038D8Y",20262110582GEN07597,L11G|[L11G] 일반교양
L11G,[L11G] 일반교양,GEN0817,자기연출과 인간관계,오정석,A,일교,Y,"퍼스널이미지메이킹(이선경 외), 구민사",교안,20262516511GEN0817A,L11G|[L11G] 일반교양
L11G,[L11G] 일반교양,GEN0817,자기연출과 인간관계,오정석,N,일교,Y,"퍼스널이미지메이킹(이선경 외), 구민사",교안,20262516511GEN0817N,L11G|[L11G] 일반교양
L11G,[L11G] 일반교양,GEN0853,Practical English Speaking(실전 말하기 연습),김정훈,7,일교,Y,To Be Announced,Any additional materials will be provided by the professor,20262110856GEN08537,L11G|[L11G] 일반교양
L11G,[L11G] 일반교양,GEN0878,서비스이미지메이킹,홍수남,N,일교,Y,"뷰티서비스실무론(2022), 저자: 홍수남, 출판사: 구민사","관광 매너 서비스실무(2024), 최기종 저, 백산출판사",20262110826GEN0878N,L11G|[L11G] 일반교양
L11G,[L11G] 일반교양,GEN0892,식생활과 문화,김경자,N,일교,Y,다문화시대의 식생활문화 이해 / 김종욱 외2인 / 백산출판사,글로벌음식문화 / 김희선/ 교문사 식생활과문화 / 정혜경 외2인 / 교문사,20262110824GEN0892N,L11G|[L11G] 일반교양
L11G,[L11G] 일반교양,GEN0894,대학생활길라잡이Ⅱ,황영아,N,일교,Y,교안 및 워크북(별도 배포),"[참고] 심호규 황혜원. (2021) 대학생을 위한 자아성장과 심리. 양성원 
[참고] 김미옥, 김서영, 최정아. (2020) 자기계발과 인생설계. 학지사",20262110953GEN0894N,L11G|[L11G] 일반교양
L11G,[L11G] 일반교양,GEN0894,대학생활길라잡이Ⅱ,황영아,P,일교,Y,,,20262515368GEN0894P,L11G|[L11G] 일반교양
L11G,[L11G] 일반교양,GEN0894,대학생활길라잡이Ⅱ,황영아,Q,일교,Y,교안 및 워크북(별도 배포),"[참고] 심호규 황혜원. (2021) 대학생을 위한 자아성장과 심리. 양성원 
[참고] 김미옥, 김서영, 최정아. (2020) 자기계발과 인생설계. 학지사",20262110953GEN0894Q,L11G|[L11G] 일반교양
L11G,[L11G] 일반교양,GEN0894,대학생활길라잡이Ⅱ,황영아,R,일교,Y,교안 및 워크북(별도 배포),"[참고] 심호규 황혜원. (2021) 대학생을 위한 자아성장과 심리. 양성원 
[참고] 김미옥, 김서영, 최정아. (2020) 자기계발과 인생설계. 학지사",20262110953GEN0894R,L11G|[L11G] 일반교양
L11G,[L11G] 일반교양,GEN0907,과학기술과 인간사회(상상더학기),황영아,Z,일교,Y,없음 * 주차별 교안 별도 제공,-,20262515368GEN0907Z,L11G|[L11G] 일반교양
L11G,[L11G] 일반교양,GEN0908,미래기술과 진로설계,"노광현,황영아",7,일교,Y,주차별 교안 및 자료 e-class 공지,고용노동부·한국고용정보원(2023). 2023 한국직업전망 고용노동부·한국고용정보원(2021). 함께 할 미래 for 2030 신직업 고용노동부·한국고용정보원(2019). 청년을 위한 창직프로그램 등 자료 업로드 예정,20262110596GEN09087,L11G|[L11G] 일반교양
L11G,[L11G] 일반교양,GEN0912,퍼실리테이팅과 자기개발,장선영,A,일교,Y,교수자가 작성한 FL 동영상 및 강의안,없음,20262110821GEN0912A,L11G|[L11G] 일반교양
L11G,[L11G] 일반교양,GEN0973,미래사회와 진로설계,장명희,N,일교,Y,"교수자 개발 워크북, 주차별 교안(e-class 제공)",기타 참고자료(e-class 제공),20262516501GEN0973N,L11G|[L11G] 일반교양
L11G,[L11G] 일반교양,GEN1006,삶의 지도를 그리다 : 영화와 책으로 탐색하는 진로 발견,곽미선,A,일교,Y,"교수자 ppt
수업에서 활용될 관련 영화, 책 준비 필요",.,20262110921GEN1006A,L11G|[L11G] 일반교양
L11G,[L11G] 일반교양,GEN1007,숫자로 알아보는 기업의 살림살이,문혜진,A,일교,Y,.,.,20262110867GEN1007A,L11G|[L11G] 일반교양
L11G,[L11G] 일반교양,GEN1007,숫자로 알아보는 기업의 살림살이,문혜진,N,일교,Y,.,.,20262110867GEN1007N,L11G|[L11G] 일반교양
L11G,[L11G] 일반교양,GEN1008,영어로 읽는 글로벌 사회와 이슈들,신영헌,A,일교,Y,coursepack (수업 오리엔테이션에서 설명 예정),없음,20262110579GEN1008A,L11G|[L11G] 일반교양
L11G,[L11G] 일반교양,GEN1008,영어로 읽는 글로벌 사회와 이슈들,신영헌,N,일교,Y,coursepack (수업 오리엔테이션에서 설명 예정),없음,20262110579GEN1008N,L11G|[L11G] 일반교양
L11G,[L11G] 일반교양,GEN1012,미디어 스토리텔링,박현갑,7,일교,Y,문장기술 배상복 지음,이토록 간결한 글쓰기 토드 로저스 지음,20262516332GEN10127,L11G|[L11G] 일반교양
L11G,[L11G] 일반교양,GEN1013,미디어와 사회,박홍기,7,일교,Y,"없음
PPT 강의 자료",없음,20262516384GEN10137,L11G|[L11G] 일반교양
